alpha,th_w_ratio,max_amplitude,cost_s
1.0,0.0001,10000000000.0,0.0005295276641845703
1.0,0.0012000000000000001,10000000000.0,0.0004153251647949219
1.0,0.0023,10000000000.0,0.0003452301025390625
1.0,0.0034,10000000000.0,0.0003509521484375
1.0,0.0045000000000000005,10000000000.0,0.000400543212890625
1.0,0.005600000000000001,10000000000.0,0.0004978179931640625
1.0,0.0067,10000000000.0,0.0006198883056640625
1.0,0.0078000000000000005,10000000000.0,0.00045490264892578125
1.0,0.0089,10000000000.0,0.00045943260192871094
1.0,0.01,10000000000.0,0.0004134178161621094
1.4444444444444444,0.0001,10000000000.0,0.0004100799560546875
1.4444444444444444,0.0012000000000000001,10000000000.0,0.0004119873046875
1.4444444444444444,0.0023,10000000000.0,0.0006518363952636719
1.4444444444444444,0.0034,10000000000.0,0.0004658699035644531
1.4444444444444444,0.0045000000000000005,10000000000.0,0.0005657672882080078
1.4444444444444444,0.005600000000000001,10000000000.0,0.00043773651123046875
1.4444444444444444,0.0067,10000000000.0,0.0004546642303466797
1.4444444444444444,0.0078000000000000005,10000000000.0,0.0004298686981201172
1.4444444444444444,0.0089,10000000000.0,0.000438690185546875
1.4444444444444444,0.01,10000000000.0,0.0005393028259277344
1.8888888888888888,0.0001,10000000000.0,0.0005834102630615234
1.8888888888888888,0.0012000000000000001,10000000000.0,0.0004429817199707031
1.8888888888888888,0.0023,10000000000.0,0.0004563331604003906
1.8888888888888888,0.0034,10000000000.0,0.00046324729919433594
1.8888888888888888,0.0045000000000000005,10000000000.0,0.0004551410675048828
1.8888888888888888,0.005600000000000001,10000000000.0,0.0004904270172119141
1.8888888888888888,0.0067,10000000000.0,0.0005970001220703125
1.8888888888888888,0.0078000000000000005,10000000000.0,0.000453948974609375
1.8888888888888888,0.0089,10000000000.0,0.0003905296325683594
1.8888888888888888,0.01,10000000000.0,0.0003757476806640625
2.333333333333333,0.0001,10000000000.0,0.0004405975341796875
2.333333333333333,0.0012000000000000001,10000000000.0,0.00043082237243652344
2.333333333333333,0.0023,10000000000.0,0.0003674030303955078
2.333333333333333,0.0034,10000000000.0,0.0004105567932128906
2.333333333333333,0.0045000000000000005,10000000000.0,0.00040268898010253906
2.333333333333333,0.005600000000000001,10000000000.0,0.0004062652587890625
2.333333333333333,0.0067,10000000000.0,0.0003681182861328125
2.333333333333333,0.0078000000000000005,10000000000.0,0.0003561973571777344
2.333333333333333,0.0089,10000000000.0,0.0003635883331298828
2.333333333333333,0.01,10000000000.0,0.00036334991455078125
2.7777777777777777,0.0001,10000000000.0,0.00035691261291503906
2.7777777777777777,0.0012000000000000001,10000000000.0,0.00034308433532714844
2.7777777777777777,0.0023,10000000000.0,0.0003509521484375
2.7777777777777777,0.0034,10000000000.0,0.00034117698669433594
2.7777777777777777,0.0045000000000000005,10000000000.0,0.000339508056640625
2.7777777777777777,0.005600000000000001,10000000000.0,0.00035262107849121094
2.7777777777777777,0.0067,10000000000.0,0.0004112720489501953
2.7777777777777777,0.0078000000000000005,10000000000.0,0.0003707408905029297
2.7777777777777777,0.0089,10000000000.0,0.0003437995910644531
2.7777777777777777,0.01,10000000000.0,0.0003883838653564453
3.2222222222222223,0.0001,10000000000.0,0.00040793418884277344
3.2222222222222223,0.0012000000000000001,10000000000.0,0.0003590583801269531
3.2222222222222223,0.0023,10000000000.0,0.0003261566162109375
3.2222222222222223,0.0034,10000000000.0,0.0003402233123779297
3.2222222222222223,0.0045000000000000005,10000000000.0,0.00035953521728515625
3.2222222222222223,0.005600000000000001,10000000000.0,0.0003459453582763672
3.2222222222222223,0.0067,10000000000.0,0.00034618377685546875
3.2222222222222223,0.0078000000000000005,10000000000.0,0.00040078163146972656
3.2222222222222223,0.0089,10000000000.0,0.00035452842712402344
3.2222222222222223,0.01,10000000000.0,0.00034427642822265625
3.6666666666666665,0.0001,10000000000.0,0.00033974647521972656
3.6666666666666665,0.0012000000000000001,10000000000.0,0.0003459453582763672
3.6666666666666665,0.0023,10000000000.0,0.0003905296325683594
3.6666666666666665,0.0034,10000000000.0,0.0003829002380371094
3.6666666666666665,0.0045000000000000005,10000000000.0,0.000347137451171875
3.6666666666666665,0.005600000000000001,10000000000.0,0.00036978721618652344
3.6666666666666665,0.0067,10000000000.0,0.0003304481506347656
3.6666666666666665,0.0078000000000000005,10000000000.0,0.0003459453582763672
3.6666666666666665,0.0089,10000000000.0,0.00034332275390625
3.6666666666666665,0.01,10000000000.0,0.00040435791015625
4.111111111111111,0.0001,10000000000.0,0.00035572052001953125
4.111111111111111,0.0012000000000000001,10000000000.0,0.00035262107849121094
4.111111111111111,0.0023,10000000000.0,0.00033664703369140625
4.111111111111111,0.0034,10000000000.0,0.0003407001495361328
4.111111111111111,0.0045000000000000005,10000000000.0,0.0003819465637207031
4.111111111111111,0.005600000000000001,10000000000.0,0.00032591819763183594
4.111111111111111,0.0067,10000000000.0,0.00034999847412109375
4.111111111111111,0.0078000000000000005,10000000000.0,0.00034809112548828125
4.111111111111111,0.0089,10000000000.0,0.00034546852111816406
4.111111111111111,0.01,10000000000.0,0.00034046173095703125
4.555555555555555,0.0001,10000000000.0,0.00038814544677734375
4.555555555555555,0.0012000000000000001,10000000000.0,0.0003516674041748047
4.555555555555555,0.0023,10000000000.0,0.0003421306610107422
4.555555555555555,0.0034,10000000000.0,0.0003368854522705078
4.555555555555555,0.0045000000000000005,10000000000.0,0.00034809112548828125
4.555555555555555,0.005600000000000001,10000000000.0,0.00041484832763671875
4.555555555555555,0.0067,10000000000.0,0.0003407001495361328
4.555555555555555,0.0078000000000000005,10000000000.0,0.0008502006530761719
4.555555555555555,0.0089,10000000000.0,0.0003955364227294922
4.555555555555555,0.01,10000000000.0,0.0003390312194824219
5.0,0.0001,10000000000.0,0.00035858154296875
5.0,0.0012000000000000001,10000000000.0,0.00034546852111816406
5.0,0.0023,10000000000.0,0.0003521442413330078
5.0,0.0034,10000000000.0,0.00034165382385253906
5.0,0.0045000000000000005,10000000000.0,0.00033974647521972656
5.0,0.005600000000000001,10000000000.0,0.0003426074981689453
5.0,0.0067,10000000000.0,0.00037789344787597656
5.0,0.0078000000000000005,10000000000.0,0.00034928321838378906
5.0,0.0089,10000000000.0,0.0003428459167480469
5.0,0.01,10000000000.0,0.00033402442932128906
1.0,0.0001,10000000000.0,0.0005583763122558594
1.0,0.0012000000000000001,10000000000.0,0.00038504600524902344
1.0,0.0023,10000000000.0,0.00035762786865234375
1.0,0.0034,10000000000.0,0.00037670135498046875
1.0,0.0045000000000000005,10000000000.0,0.00037670135498046875
1.0,0.005600000000000001,10000000000.0,0.0003559589385986328
1.0,0.0067,10000000000.0,0.00034999847412109375
1.0,0.0078000000000000005,10000000000.0,0.00042724609375
1.0,0.0089,10000000000.0,0.0003821849822998047
1.0,0.01,10000000000.0,0.0003952980041503906
1.4444444444444444,0.0001,10000000000.0,0.0003685951232910156
1.4444444444444444,0.0012000000000000001,10000000000.0,0.00036716461181640625
1.4444444444444444,0.0023,10000000000.0,0.0003330707550048828
1.4444444444444444,0.0034,10000000000.0,0.00041365623474121094
1.4444444444444444,0.0045000000000000005,10000000000.0,0.00034117698669433594
1.4444444444444444,0.005600000000000001,10000000000.0,0.00037789344787597656
1.4444444444444444,0.0067,10000000000.0,0.0003886222839355469
1.4444444444444444,0.0078000000000000005,10000000000.0,0.00031185150146484375
1.4444444444444444,0.0089,10000000000.0,0.0003991127014160156
1.4444444444444444,0.01,10000000000.0,0.0004127025604248047
1.8888888888888888,0.0001,10000000000.0,0.00040531158447265625
1.8888888888888888,0.0012000000000000001,10000000000.0,0.0004532337188720703
1.8888888888888888,0.0023,10000000000.0,0.00040602684020996094
1.8888888888888888,0.0034,10000000000.0,0.0003399848937988281
1.8888888888888888,0.0045000000000000005,10000000000.0,0.00038886070251464844
1.8888888888888888,0.005600000000000001,10000000000.0,0.0003802776336669922
1.8888888888888888,0.0067,10000000000.0,0.0005099773406982422
1.8888888888888888,0.0078000000000000005,10000000000.0,0.0003719329833984375
1.8888888888888888,0.0089,10000000000.0,0.00035262107849121094
1.8888888888888888,0.01,10000000000.0,0.0003376007080078125
2.333333333333333,0.0001,10000000000.0,0.0003554821014404297
2.333333333333333,0.0012000000000000001,10000000000.0,0.0003364086151123047
2.333333333333333,0.0023,10000000000.0,0.0003383159637451172
2.333333333333333,0.0034,10000000000.0,0.00040411949157714844
2.333333333333333,0.0045000000000000005,10000000000.0,0.0003426074981689453
2.333333333333333,0.005600000000000001,10000000000.0,0.0003409385681152344
2.333333333333333,0.0067,10000000000.0,0.00040602684020996094
2.333333333333333,0.0078000000000000005,10000000000.0,0.0004551410675048828
2.333333333333333,0.0089,10000000000.0,0.00034618377685546875
2.333333333333333,0.01,10000000000.0,0.0003733634948730469
2.7777777777777777,0.0001,10000000000.0,0.0003440380096435547
2.7777777777777777,0.0012000000000000001,10000000000.0,0.00034427642822265625
2.7777777777777777,0.0023,10000000000.0,0.0004076957702636719
2.7777777777777777,0.0034,10000000000.0,0.00035190582275390625
2.7777777777777777,0.0045000000000000005,10000000000.0,0.0003402233123779297
2.7777777777777777,0.005600000000000001,10000000000.0,0.0003559589385986328
2.7777777777777777,0.0067,10000000000.0,0.0003323554992675781
2.7777777777777777,0.0078000000000000005,10000000000.0,0.00034809112548828125
2.7777777777777777,0.0089,10000000000.0,0.00038051605224609375
2.7777777777777777,0.01,10000000000.0,0.0003476142883300781
3.2222222222222223,0.0001,10000000000.0,0.000335693359375
3.2222222222222223,0.0012000000000000001,10000000000.0,0.0003447532653808594
3.2222222222222223,0.0023,10000000000.0,0.000339508056640625
3.2222222222222223,0.0034,10000000000.0,0.0003333091735839844
3.2222222222222223,0.0045000000000000005,10000000000.0,0.0004069805145263672
3.2222222222222223,0.005600000000000001,10000000000.0,0.0003681182861328125
3.2222222222222223,0.0067,10000000000.0,0.00043773651123046875
3.2222222222222223,0.0078000000000000005,10000000000.0,0.0003752708435058594
3.2222222222222223,0.0089,10000000000.0,0.0003173351287841797
3.2222222222222223,0.01,10000000000.0,0.0004322528839111328
3.6666666666666665,0.0001,10000000000.0,0.0004527568817138672
3.6666666666666665,0.0012000000000000001,10000000000.0,0.000354766845703125
3.6666666666666665,0.0023,10000000000.0,0.00036597251892089844
3.6666666666666665,0.0034,10000000000.0,0.0003609657287597656
3.6666666666666665,0.0045000000000000005,10000000000.0,0.00033974647521972656
3.6666666666666665,0.005600000000000001,10000000000.0,0.00033926963806152344
3.6666666666666665,0.0067,10000000000.0,0.00034236907958984375
3.6666666666666665,0.0078000000000000005,10000000000.0,0.0003387928009033203
3.6666666666666665,0.0089,10000000000.0,0.0003256797790527344
3.6666666666666665,0.01,10000000000.0,0.0003273487091064453
4.111111111111111,0.0001,10000000000.0,0.00032973289489746094
4.111111111111111,0.0012000000000000001,10000000000.0,0.00035262107849121094
4.111111111111111,0.0023,10000000000.0,0.00034499168395996094
4.111111111111111,0.0034,10000000000.0,0.0003275871276855469
4.111111111111111,0.0045000000000000005,10000000000.0,0.00040531158447265625
4.111111111111111,0.005600000000000001,10000000000.0,0.0003516674041748047
4.111111111111111,0.0067,10000000000.0,0.00040912628173828125
